sale_id,time_id,product_id,customer_id,salesperson_id,quantity,unit_price,discount,total_amount
16281,199,53,1816,41,2,4305.29,0.106,7697.86
16282,612,341,1300,2,6,917.38,0.054,5207.05
16283,47,96,1871,45,4,3619.53,0.044,13841.08
16284,647,247,1361,48,4,887.67,0.087,3241.77
16285,320,18,725,33,6,357.08,0.146,1829.68
16286,220,447,1773,4,1,1025.76,0.028,997.04
16287,655,132,363,49,6,2024.84,0.196,9767.83
16288,196,379,1714,11,10,1269.87,0.16,10666.91
16289,404,354,1123,26,2,3323.16,0.066,6207.66
16290,586,305,1827,29,7,2373.07,0.139,14302.49
16291,463,114,966,39,6,839.89,0.11,4485.01
16292,1095,231,1836,44,8,856.76,0.129,5969.9
16293,409,95,1100,21,2,1079.04,0.133,1871.06
16294,289,305,1186,42,8,2373.07,0.11,16896.26
16295,390,157,1973,23,10,3714.66,0.012,36700.84
16296,857,330,1330,8,6,4827.71,0.036,27923.47
16297,308,9,103,27,5,520.03,0.119,2290.73
16298,319,188,90,9,3,804.4,0.017,2372.18
16299,203,192,1321,11,10,1754.8,0.173,14512.2
16300,39,36,1556,13,2,4566.55,0.13,7945.8
16301,344,262,269,20,3,1380.24,0.114,3668.68
16302,593,475,576,27,10,1892.28,0.054,17900.97
16303,185,230,5,37,2,2371.2,0.058,4467.34
16304,794,407,189,30,5,2131.44,0.001,10646.54
16305,905,45,47,30,2,1816.36,0.043,3476.51
16306,758,258,1034,1,9,2255.85,0.192,16404.54
16307,388,210,1726,20,7,3437.42,0.18,19730.79
16308,780,367,1641,33,10,4164.82,0.038,40065.57
16309,296,410,788,15,2,366.34,0.057,690.92
16310,148,407,1135,37,3,2131.44,0.082,5869.99
16311,495,95,90,29,3,1079.04,0.001,3233.88
16312,297,319,1641,39,2,3006.05,0.166,5014.09
16313,605,453,620,27,1,800.31,0.022,782.7
16314,470,129,264,26,5,409.76,0.178,1684.11
16315,649,142,1436,7,3,4645.8,0.01,13798.03
16316,427,378,202,9,9,929.97,0.129,7290.03
16317,514,314,1840,48,5,1989.31,0.087,9081.2
16318,873,250,1338,8,9,2287.74,0.103,18468.93
16319,339,251,727,23,9,3341.21,0.078,27725.36
16320,525,311,1832,33,6,4823.96,0.125,25325.79
16321,213,244,490,48,9,3283.73,0.015,29110.27
16322,356,444,1496,7,9,946.04,0.029,8267.44
16323,11,403,647,17,3,4299.44,0.188,10473.44
16324,927,490,1076,5,10,2055.79,0.025,20043.95
16325,964,47,1158,13,7,3781.35,0.091,24060.73
16326,54,125,254,5,6,314.18,0.19,1526.91
16327,437,84,1335,23,2,3252.89,0.183,5315.22
16328,46,445,805,9,5,3116.94,0.191,12608.02
16329,1089,284,1232,47,10,3992.73,0.025,38929.12
16330,727,201,599,30,6,901.05,0.038,5200.86
16331,946,293,1295,28,3,2278.95,0.144,5852.34
16332,621,390,1056,46,9,1493.79,0.131,11682.93
16333,842,27,213,6,2,366.3,0.02,717.95
16334,248,333,1000,31,1,2183.52,0.103,1958.62
16335,1064,369,1228,37,3,1518.32,0.044,4354.54
16336,908,459,857,24,6,1466.39,0.081,8085.67
16337,1079,317,256,27,9,1221.82,0.154,9302.94
16338,673,457,300,2,4,3242.07,0.058,12216.12
16339,399,497,122,37,9,4771.16,0.05,40793.42
16340,886,8,200,16,1,4786.49,0.145,4092.45
16341,61,199,1491,38,3,1662.44,0.176,4109.55
16342,208,391,54,29,5,4950.26,0.079,22795.95
16343,1055,263,815,3,7,3570.59,0.095,22619.69
16344,326,16,95,32,2,4428.4,0.126,7740.84
16345,901,88,1629,8,3,2945.66,0.002,8819.31
16346,715,128,644,26,3,795.59,0.063,2236.4
16347,72,48,523,23,5,772.68,0.032,3739.77
16348,1083,162,1495,5,9,2447.77,0.085,20157.39
16349,88,159,358,5,1,1061.04,0.163,888.09
16350,561,25,155,34,8,3354.17,0.077,24767.19
16351,408,400,1027,27,5,2973.12,0.155,12561.43
16352,975,104,1603,11,10,501.11,0.184,4089.06
16353,626,361,1898,12,4,1584.58,0.13,5514.34
16354,77,431,895,8,10,4845.59,0.15,41187.52
16355,233,462,1700,27,8,2289.36,0.128,15970.58
16356,109,135,290,5,7,2101.93,0.142,12624.19
16357,7,491,341,1,8,4850.08,0.06,36472.6
16358,94,205,540,38,9,3034.98,0.14,23490.75
16359,236,444,962,50,8,946.04,0.097,6834.19
16360,916,291,219,32,3,916.83,0.015,2709.23
16361,106,362,1383,30,8,2683.96,0.13,18680.36
16362,105,484,478,27,3,4824.47,0.159,12172.14
16363,84,22,18,43,1,1397.09,0.004,1391.5
16364,403,451,16,46,4,4866.0,0.14,16739.04
16365,31,204,1174,24,6,3934.28,0.171,19569.11
16366,896,233,264,10,1,3168.37,0.138,2731.13
16367,812,356,456,32,10,1725.35,0.143,14786.25
16368,1094,479,1745,22,8,227.8,0.193,1470.68
16369,554,351,953,36,3,3966.74,0.057,11221.91
16370,664,404,1277,31,8,3440.05,0.161,23089.62
16371,92,195,1694,37,3,1400.23,0.069,3910.84
16372,408,145,1698,23,3,375.57,0.086,1029.81
16373,898,332,128,14,5,3875.46,0.177,15947.52
16374,1089,251,1290,14,7,3341.21,0.149,19903.59
16375,454,189,1687,50,9,549.4,0.119,4356.19
16376,789,164,176,11,4,4148.45,0.119,14619.14
16377,595,418,1468,1,8,411.4,0.2,2632.96
16378,838,159,488,8,7,1061.04,0.15,6313.19
16379,65,363,1779,46,4,933.9,0.116,3302.27
16380,965,458,1600,1,6,2496.89,0.14,12883.95
16381,290,447,1904,32,4,1025.76,0.111,3647.6
16382,108,442,231,40,2,3291.73,0.161,5523.52
16383,475,403,1712,26,3,4299.44,0.159,10847.49
16384,287,142,1051,35,9,4645.8,0.115,37003.8
16385,689,296,1751,38,7,1268.83,0.13,7727.17
16386,548,356,1554,10,3,1725.35,0.155,4373.76
16387,186,40,280,34,8,2299.67,0.11,16373.65
16388,3,476,1190,41,7,4349.31,0.103,27309.32
16389,245,417,1969,45,8,2704.51,0.177,17806.49
16390,532,413,1957,40,1,4606.75,0.055,4353.38
16391,166,29,1087,23,4,1231.61,0.07,4581.59
16392,950,424,669,12,8,4997.87,0.155,33785.6
16393,49,281,928,42,4,1104.91,0.016,4348.93
16394,725,450,20,17,10,2428.71,0.12,21372.65
16395,159,182,1531,44,10,4324.38,0.047,41211.34
16396,406,233,83,31,2,3168.37,0.145,5417.91
16397,406,60,1793,8,10,4380.51,0.119,38592.29
16398,363,198,1085,12,2,2004.4,0.13,3487.66
16399,115,359,270,29,6,1540.05,0.05,8778.28
16400,165,5,1187,12,8,3796.45,0.144,25998.09
16401,655,385,1765,32,6,435.05,0.001,2607.69
16402,293,199,1827,35,8,1662.44,0.197,10679.51
16403,770,362,1971,32,1,2683.96,0.099,2418.25
16404,24,199,643,3,6,1662.44,0.001,9964.67
16405,589,470,1745,37,9,4189.0,0.11,33553.89
16406,750,101,1935,38,5,2123.66,0.113,9418.43
16407,869,470,1467,10,10,4189.0,0.122,36779.42
16408,920,416,670,43,7,4713.95,0.04,31677.74
16409,955,11,547,46,6,3022.59,0.091,16485.21
16410,314,220,675,17,9,967.28,0.083,7982.96
16411,789,31,1290,11,7,3443.93,0.025,23504.82
16412,616,404,241,16,2,3440.05,0.048,6549.86
16413,1062,124,872,19,1,2900.11,0.162,2430.29
16414,574,256,456,48,10,2235.11,0.072,20741.82
16415,400,339,1379,10,10,1901.16,0.156,16045.79
16416,1015,251,606,20,5,3341.21,0.11,14868.38
16417,1042,196,265,42,6,4834.78,0.056,27384.19
16418,94,260,38,47,3,3831.41,0.033,11114.92
16419,553,244,277,37,6,3283.73,0.117,17397.2
16420,802,414,1067,21,6,630.52,0.02,3707.46
16421,218,277,416,39,4,3769.84,0.142,12938.09
16422,178,291,919,9,6,916.83,0.122,4829.86
16423,136,60,1740,38,6,4380.51,0.059,24732.36
16424,740,33,25,36,10,1152.95,0.083,10572.55
16425,588,439,1825,44,6,1579.44,0.022,9268.15
16426,1065,469,1798,42,2,1421.37,0.005,2828.53
16427,593,496,915,40,7,4298.12,0.1,27078.16
16428,658,142,573,49,6,4645.8,0.021,27289.43
16429,701,163,251,26,4,470.57,0.195,1515.24
16430,147,317,1198,17,7,1221.82,0.046,8159.31
16431,839,48,1791,30,6,772.68,0.147,3954.58
16432,702,308,1071,12,1,3836.82,0.189,3111.66
16433,144,296,1315,22,6,1268.83,0.147,6493.87
16434,663,318,1090,35,5,3864.68,0.013,19072.2
16435,347,336,296,5,4,1401.85,0.099,5052.27
16436,567,23,702,34,3,4172.21,0.028,12166.16
16437,517,345,125,10,5,2783.4,0.027,13541.24
16438,382,479,528,43,8,227.8,0.169,1514.41
16439,296,414,583,38,8,630.52,0.174,4166.48
16440,335,187,1065,24,1,4055.64,0.199,3248.57
16441,778,247,1200,38,4,887.67,0.177,2922.21
16442,380,338,1117,50,3,2853.55,0.043,8192.54
16443,546,248,1974,34,9,2594.61,0.022,22837.76
16444,355,6,1881,46,9,3493.72,0.016,30940.38
16445,352,36,37,23,2,4566.55,0.177,7516.54
16446,45,75,411,15,9,4081.96,0.163,30749.4
16447,823,35,772,48,10,1346.03,0.15,11441.26
16448,19,37,1671,6,6,4383.07,0.189,21328.02
16449,187,224,1808,33,5,2036.32,0.135,8807.08
16450,916,10,460,31,6,492.61,0.175,2438.42
16451,937,63,669,34,2,4353.89,0.014,8585.87
16452,39,280,1436,21,3,4490.08,0.088,12284.86
16453,912,131,354,37,6,3379.31,0.19,16423.45
16454,691,301,376,22,7,210.89,0.049,1403.89
16455,259,19,893,22,8,1147.21,0.178,7544.05
16456,275,263,523,25,4,3570.59,0.014,14082.41
16457,1080,31,1693,23,5,3443.93,0.121,15136.07
16458,868,168,595,45,4,2762.89,0.048,10521.09
16459,1020,128,1567,21,2,795.59,0.18,1304.77
16460,4,147,1761,31,9,4666.96,0.101,37760.37
16461,534,463,972,34,3,1924.09,0.195,4646.68
16462,992,377,1423,27,1,2398.78,0.163,2007.78
16463,559,455,1716,25,6,475.11,0.156,2405.96
16464,111,249,239,19,10,2791.45,0.178,22945.72
16465,974,155,435,22,1,4695.26,0.005,4671.78
16466,768,457,1083,36,9,3242.07,0.019,28624.24
16467,86,323,173,18,1,1859.15,0.049,1768.05
16468,553,95,1672,23,7,1079.04,0.06,7100.08
16469,721,216,1450,40,6,4501.23,0.143,23145.32
16470,180,175,677,12,1,1548.21,0.184,1263.34
16471,71,31,1605,35,3,3443.93,0.014,10187.14
16472,338,19,365,10,3,1147.21,0.061,3231.69
16473,701,294,700,48,5,3808.54,0.005,18947.49
16474,532,105,1743,16,2,3643.79,0.09,6631.7
16475,291,405,319,29,3,3941.26,0.104,10594.11
16476,816,115,1618,30,7,2411.98,0.013,16664.37
16477,758,125,1832,17,9,314.18,0.094,2561.82
16478,382,264,818,18,8,1365.86,0.128,9528.24
16479,918,284,1025,7,4,3992.73,0.037,15380.0
16480,251,120,1980,6,2,4787.02,0.056,9037.89
16481,50,436,499,42,10,1448.21,0.115,12816.66
16482,1093,124,1015,35,1,2900.11,0.042,2778.31
16483,707,202,1357,30,3,200.9,0.193,486.38
16484,595,152,736,45,5,2649.41,0.038,12743.66
16485,175,488,13,25,5,507.56,0.133,2200.27
16486,861,52,1232,29,5,2650.28,0.043,12681.59
16487,563,493,984,26,4,1699.42,0.061,6383.02
16488,685,192,143,43,3,1754.8,0.021,5153.85
16489,365,70,1138,1,7,568.22,0.072,3691.16
16490,801,236,552,30,1,4034.75,0.161,3385.16
16491,478,423,212,3,5,2939.74,0.169,12214.62
16492,974,281,1951,24,1,1104.91,0.013,1090.55
16493,385,64,1176,12,5,4209.93,0.022,20586.56
16494,594,360,790,2,2,612.07,0.047,1166.61
16495,670,477,1730,32,6,1201.64,0.067,6726.78
16496,777,298,1046,10,8,2701.7,0.114,19149.65
16497,568,59,1284,6,3,26.19,0.009,77.86
16498,815,259,474,28,8,4200.92,0.152,28499.04
16499,697,201,1683,4,3,901.05,0.137,2332.82
16500,412,355,1400,13,3,2371.57,0.136,6147.11
16501,28,73,601,31,10,4391.27,0.192,35481.46
16502,1012,79,104,18,7,4363.44,0.151,25931.92
16503,253,248,649,15,8,2594.61,0.026,20217.2
16504,548,429,1922,41,2,915.63,0.098,1651.8
16505,611,202,1614,16,2,200.9,0.142,344.74
16506,129,354,502,17,10,3323.16,0.178,27316.38
16507,930,323,1831,45,9,1859.15,0.188,13586.67
16508,34,185,644,14,9,3914.11,0.099,31739.52
16509,508,147,1094,22,9,4666.96,0.181,34400.16
16510,389,177,776,27,8,3413.51,0.098,24631.89
16511,769,258,106,28,8,2255.85,0.147,15393.92
16512,840,428,831,12,6,2216.72,0.173,10999.36
16513,939,204,1954,2,4,3934.28,0.1,14163.41
16514,816,64,993,49,8,4209.93,0.131,29267.43
16515,49,488,67,39,3,507.56,0.158,1282.1
16516,562,286,301,25,10,4598.51,0.107,41064.69
16517,319,44,587,15,9,4490.14,0.194,32571.48
16518,284,469,1664,28,4,1421.37,0.123,4986.17
16519,810,390,1368,23,3,1493.79,0.008,4445.52
16520,280,127,827,22,9,2389.17,0.095,19459.79
16521,476,389,1173,40,1,1908.09,0.055,1803.15
16522,613,188,1112,6,2,804.4,0.117,1420.57
16523,1065,163,883,43,6,470.57,0.068,2631.43
16524,435,283,1802,31,9,1687.29,0.082,13940.39
16525,583,115,1749,43,9,2411.98,0.162,18191.15
16526,728,51,319,24,2,1914.28,0.129,3334.68
16527,719,28,1527,10,8,863.98,0.166,5764.47
16528,77,466,285,33,4,3865.65,0.056,14596.69
16529,959,232,1744,45,9,1426.09,0.111,11410.15
16530,794,104,1824,17,1,501.11,0.1,451.0
16531,157,420,1619,14,10,1618.38,0.131,14063.72
16532,830,453,989,3,5,800.31,0.146,3417.32
16533,344,398,263,31,1,384.57,0.05,365.34
16534,779,194,1234,3,2,973.72,0.07,1811.12
16535,700,176,1361,28,8,4495.63,0.161,30174.67
16536,427,17,1784,3,9,2890.99,0.066,24301.66
16537,261,428,768,21,4,2216.72,0.181,7261.97
16538,226,391,48,5,2,4950.26,0.153,8385.74
16539,152,372,1291,2,9,2771.26,0.128,21748.85
16540,981,263,1057,45,4,3570.59,0.132,12397.09
16541,658,113,1987,47,3,4845.29,0.007,14434.12
16542,963,286,1529,15,5,4598.51,0.165,19198.78
16543,412,490,1744,48,10,2055.79,0.038,19776.7
16544,1008,406,985,34,4,2953.05,0.117,10430.17
16545,102,485,1410,49,8,2516.43,0.016,19809.34
16546,29,314,992,21,10,1989.31,0.063,18639.83
16547,233,64,863,5,1,4209.93,0.189,3414.25
16548,617,487,839,48,4,4372.21,0.103,15687.49
16549,402,328,1683,16,7,3539.47,0.179,20341.33
16550,159,449,270,8,1,2196.2,0.028,2134.71
16551,627,376,1517,42,1,2874.58,0.148,2449.14
16552,284,452,1745,8,2,3998.58,0.154,6765.6
16553,355,195,1334,9,4,1400.23,0.092,5085.64
16554,151,61,1267,35,5,4859.72,0.037,23399.55
16555,798,119,201,44,6,1433.39,0.072,7981.12
16556,489,462,476,49,6,2289.36,0.144,11758.15
16557,161,476,610,11,4,4349.31,0.135,15048.61
16558,806,408,1118,11,5,1131.8,0.056,5342.1
16559,1029,125,1762,41,1,314.18,0.09,285.9
16560,648,374,1904,16,9,4343.62,0.142,33541.43
16561,305,93,1155,50,7,363.58,0.091,2313.46
16562,929,22,1742,49,9,1397.09,0.175,10373.39
16563,280,200,898,10,9,585.56,0.194,4247.65
16564,955,21,1521,10,10,4333.75,0.185,35320.06
16565,627,483,1500,28,3,4904.28,0.129,12814.88
16566,109,417,1355,47,3,2704.51,0.195,6531.39
16567,971,312,1246,50,2,2897.64,0.152,4914.4
16568,312,308,1702,44,1,3836.82,0.148,3268.97
16569,905,287,942,4,8,2675.28,0.156,18063.49
16570,186,136,1539,16,1,2830.48,0.185,2306.84
16571,827,169,1520,10,1,2808.93,0.154,2376.35
16572,737,55,1405,46,10,3411.73,0.062,32002.03
16573,381,166,392,36,2,3189.2,0.197,5121.86
16574,836,18,1654,29,3,357.08,0.059,1008.04
16575,653,395,1475,14,2,3131.32,0.138,5398.4
16576,628,464,1328,25,6,2546.12,0.134,13229.64
16577,863,379,772,22,9,1269.87,0.139,9840.22
16578,792,6,1078,47,5,3493.72,0.019,17136.7
16579,770,94,99,1,1,1399.6,0.191,1132.28
16580,683,254,1905,10,5,4461.18,0.11,19852.25
16581,109,272,1405,37,7,1953.49,0.097,12348.01
16582,574,120,391,31,9,4787.02,0.084,39464.19
16583,840,490,638,44,5,2055.79,0.03,9970.58
16584,579,423,914,1,7,2939.74,0.025,20063.73
16585,786,123,525,5,5,1096.33,0.06,5152.75
16586,1078,94,231,34,8,1399.6,0.012,11062.44
16587,113,276,1201,19,5,4714.28,0.113,20907.83
16588,991,397,195,47,7,1206.93,0.094,7654.35
16589,664,286,736,43,2,4598.51,0.161,7716.3
16590,507,408,402,28,2,1131.8,0.1,2037.24
16591,44,220,1754,14,8,967.28,0.156,6531.07
16592,965,185,1735,44,4,3914.11,0.048,14904.93
16593,801,434,71,3,6,4290.09,0.093,23346.67
16594,439,298,1072,7,1,2701.7,0.139,2326.16
16595,522,478,1468,27,5,1175.48,0.045,5612.92
16596,385,388,586,45,1,1136.18,0.093,1030.52
16597,1095,113,1457,12,3,4845.29,0.062,13634.65
16598,930,378,1894,19,7,929.97,0.132,5650.5
16599,1019,468,1127,48,9,1343.19,0.113,10722.69
16600,407,97,1449,5,10,2885.3,0.175,23803.72
16601,40,378,929,17,5,929.97,0.12,4091.87
16602,390,229,1918,9,1,3381.38,0.151,2870.79
16603,665,405,663,9,1,3941.26,0.052,3736.31
16604,332,126,1944,10,4,295.25,0.103,1059.36
16605,862,90,1356,10,2,364.26,0.161,611.23
16606,371,199,1319,36,8,1662.44,0.125,11637.08
16607,624,334,947,43,9,2966.45,0.187,21705.51
16608,521,212,1655,9,10,1827.47,0.029,17744.73
16609,720,489,493,2,7,86.58,0.168,504.24
16610,1075,262,1762,13,3,1380.24,0.057,3904.7
16611,894,456,478,48,1,2312.62,0.057,2180.8
16612,820,114,1170,15,9,839.89,0.024,7377.59
16613,453,485,234,7,4,2516.43,0.012,9944.93
16614,508,161,1842,39,9,4266.03,0.085,35130.76
16615,512,481,408,6,5,1936.53,0.049,9208.2
16616,449,461,1285,48,4,4901.42,0.017,19272.38
16617,629,490,1030,33,5,2055.79,0.184,8387.62
16618,299,282,62,25,7,2433.35,0.163,14257.0
16619,28,31,470,14,2,3443.93,0.102,6185.3
16620,283,353,1904,26,2,3462.02,0.033,6695.55
16621,442,465,1125,44,6,4321.49,0.119,22843.4
16622,1060,131,1511,4,8,3379.31,0.011,26737.1
16623,541,43,1704,6,4,3737.6,0.054,14143.08
16624,775,173,1930,30,8,2916.72,0.054,22073.74
16625,981,385,1468,47,3,435.05,0.071,1212.48
16626,1049,136,126,40,7,2830.48,0.161,16623.41
16627,200,401,1487,12,8,172.87,0.059,1301.37
16628,682,262,1151,36,6,1380.24,0.042,7933.62
16629,34,307,1044,39,3,2330.52,0.063,6551.09
16630,964,300,1533,35,3,3908.35,0.041,11244.32
16631,562,459,431,26,2,1466.39,0.164,2451.8
16632,1080,408,1941,25,5,1131.8,0.022,5534.5
16633,112,394,1761,13,2,505.18,0.023,987.12
16634,348,142,898,49,1,4645.8,0.128,4051.14
16635,128,63,834,6,1,4353.89,0.076,4022.99
16636,590,402,588,6,8,3537.71,0.02,27735.65
16637,855,86,663,6,7,613.81,0.13,3738.1
16638,165,458,1887,14,4,2496.89,0.011,9877.7
16639,344,385,957,4,1,435.05,0.072,403.73
16640,484,416,391,7,3,4713.95,0.035,13646.89
16641,24,441,893,16,5,4325.9,0.053,20483.14
16642,916,270,1916,3,7,2717.63,0.157,16036.73
16643,867,239,1800,40,8,4250.19,0.131,29547.32
16644,448,234,419,32,4,476.0,0.15,1618.4
16645,924,245,1095,18,6,4464.37,0.163,22420.07
16646,464,196,102,45,9,4834.78,0.053,41206.83
16647,500,359,1687,48,3,1540.05,0.063,4329.08
16648,800,24,1887,12,7,1857.2,0.024,12688.39
16649,1020,106,1314,8,7,1250.8,0.022,8562.98
16650,810,411,869,26,6,3965.22,0.134,20603.28
16651,591,337,1781,44,10,1226.88,0.114,10870.16
16652,33,97,135,18,10,2885.3,0.062,27064.11
16653,783,97,1339,36,3,2885.3,0.083,7937.46
16654,910,97,1125,21,2,2885.3,0.107,5153.15
16655,839,189,1707,10,6,549.4,0.063,3088.73
16656,1005,424,1373,8,8,4997.87,0.153,33865.57
16657,561,65,1024,47,6,3048.76,0.107,16335.26
16658,608,195,179,6,3,1400.23,0.08,3864.63
16659,723,146,914,39,3,2534.36,0.144,6508.24
16660,65,58,1806,34,10,2179.48,0.074,20181.98
16661,394,62,1784,36,9,2543.33,0.021,22409.28
16662,162,339,721,31,10,1901.16,0.116,16806.25
16663,283,214,749,43,5,3119.55,0.193,12587.38
16664,1031,6,1267,32,3,3493.72,0.16,8804.17
16665,177,90,1821,1,3,364.26,0.039,1050.16
16666,419,366,1074,46,9,2987.99,0.074,24901.91
16667,12,91,23,34,4,303.78,0.165,1014.63
16668,68,257,995,24,9,3720.84,0.011,33119.2
16669,52,392,111,28,4,2847.46,0.19,9225.77
16670,1006,318,1609,5,6,3864.68,0.175,19130.17
16671,337,478,1874,17,3,1175.48,0.102,3166.74
16672,1069,212,1614,35,1,1827.47,0.067,1705.03
16673,552,88,620,45,8,2945.66,0.063,22080.67
16674,838,239,1266,6,8,4250.19,0.143,29139.3
16675,893,27,1696,43,9,366.3,0.018,3237.36
16676,48,110,1658,29,8,2221.22,0.162,14891.06
16677,944,495,294,30,6,4260.31,0.052,24232.64
16678,1025,298,705,31,5,2701.7,0.182,11049.95
16679,414,393,144,31,6,3052.06,0.036,17653.12
16680,1029,45,478,26,8,1816.36,0.098,13106.85
16681,1078,64,1879,47,8,4209.93,0.051,31961.79
16682,736,163,1295,24,5,470.57,0.113,2086.98
16683,671,87,1798,28,5,329.49,0.159,1385.51
16684,222,322,1578,4,4,2668.4,0.007,10598.88
16685,1036,433,526,44,7,1612.08,0.056,10652.62
16686,163,147,465,47,1,4666.96,0.01,4620.29
16687,65,24,1562,48,1,1857.2,0.077,1714.2
16688,982,58,1112,18,9,2179.48,0.175,16182.64
16689,624,220,16,30,3,967.28,0.078,2675.5
16690,903,397,848,38,9,1206.93,0.087,9917.34
16691,968,152,871,8,8,2649.41,0.073,19648.02
16692,705,476,1238,13,6,4349.31,0.16,21920.52
16693,181,155,1421,12,8,4695.26,0.093,34068.81
16694,980,371,1907,8,4,237.12,0.157,799.57
16695,892,143,1449,18,9,56.48,0.07,472.74
16696,800,320,861,22,5,3983.17,0.131,17306.87
16697,487,113,1097,21,7,4845.29,0.004,33781.36
16698,222,287,601,24,2,2675.28,0.028,5200.74
16699,33,83,1064,28,1,2000.97,0.177,1646.8
16700,223,366,495,26,5,2987.99,0.005,14865.25
16701,457,204,1193,48,3,3934.28,0.172,9772.75
16702,1087,452,1551,20,5,3998.58,0.162,16754.05
16703,131,488,1733,35,6,507.56,0.146,2600.74
16704,1096,326,1035,45,10,536.64,0.087,4899.52
16705,621,41,628,1,2,706.76,0.151,1200.08
16706,1000,212,1269,37,1,1827.47,0.115,1617.31
16707,129,362,1720,9,10,2683.96,0.171,22250.03
16708,694,391,324,25,4,4950.26,0.028,19246.61
16709,690,289,1522,10,5,145.24,0.094,657.94
16710,179,444,367,38,8,946.04,0.113,6713.1
16711,827,120,13,22,7,4787.02,0.19,27142.4
16712,653,197,1091,6,6,1762.22,0.134,9156.5
16713,830,145,147,12,2,375.57,0.141,645.23
16714,229,215,441,7,5,4241.6,0.04,20359.68
16715,117,45,875,47,7,1816.36,0.155,10743.77
16716,1063,214,1296,24,4,3119.55,0.026,12153.77
16717,747,318,1816,6,1,3864.68,0.13,3362.27
16718,68,389,227,31,4,1908.09,0.15,6487.51
16719,657,447,1203,39,10,1025.76,0.059,9652.4
16720,992,220,1592,15,10,967.28,0.102,8686.17
16721,811,13,1488,45,9,632.88,0.052,5399.73
16722,193,12,1317,6,5,3651.36,0.188,14824.52
16723,925,236,958,45,8,4034.75,0.111,28695.14
16724,1068,62,1500,41,6,2543.33,0.031,14786.92
16725,559,344,727,41,4,3508.91,0.085,12842.61
16726,812,106,323,12,8,1250.8,0.118,8825.64
16727,886,364,1264,24,5,3695.64,0.114,16371.69
16728,805,260,952,5,5,3831.41,0.067,17873.53
16729,176,300,715,18,5,3908.35,0.121,17177.2
16730,220,307,1939,3,6,2330.52,0.142,11997.52
16731,63,143,1293,5,6,56.48,0.169,281.61
16732,675,150,153,35,9,4170.39,0.175,30965.15
16733,432,263,1295,39,3,3570.59,0.09,9747.71
16734,185,447,1489,40,4,1025.76,0.145,3508.1
16735,259,18,308,35,8,357.08,0.142,2451.0
16736,180,288,361,28,5,2963.54,0.136,12802.49
16737,675,344,315,31,3,3508.91,0.088,9600.38
16738,968,164,2000,18,2,4148.45,0.106,7417.43
16739,732,54,88,8,3,3404.61,0.17,8477.48
16740,955,267,771,21,5,1921.35,0.18,7877.54
16741,988,494,1353,40,3,1993.44,0.043,5723.17
16742,790,444,97,7,4,946.04,0.079,3485.21
16743,1096,56,1135,38,3,3756.88,0.095,10199.93
16744,877,380,1162,27,2,579.29,0.092,1051.99
16745,1089,346,662,48,5,4740.83,0.142,20338.16
16746,781,300,118,31,5,3908.35,0.196,15711.57
16747,749,30,1922,47,5,1903.48,0.146,8127.86
16748,594,438,256,32,7,193.12,0.067,1261.27
16749,613,87,1421,48,6,329.49,0.02,1937.4
16750,148,479,563,25,3,227.8,0.11,608.23
16751,611,151,1146,21,4,1519.56,0.101,5464.34
16752,349,30,1044,41,2,1903.48,0.193,3072.22
16753,474,217,1350,32,6,1553.33,0.001,9310.66
16754,498,230,21,33,3,2371.2,0.141,6110.58
16755,806,394,1885,20,3,505.18,0.106,1354.89
16756,645,334,1615,5,10,2966.45,0.032,28715.24
16757,3,343,911,8,8,1708.29,0.155,11548.04
16758,1073,136,1620,20,5,2830.48,0.136,12227.67
16759,901,200,1658,19,6,585.56,0.118,3098.78
16760,920,394,1847,22,3,505.18,0.159,1274.57
16761,90,360,1112,3,9,612.07,0.195,4434.45
16762,149,143,1474,35,3,56.48,0.088,154.53
16763,555,467,608,4,7,1705.98,0.098,10771.56
16764,745,171,612,13,5,4520.6,0.037,21766.69
16765,924,223,1281,15,10,3081.42,0.042,29520.0
16766,613,87,536,47,5,329.49,0.043,1576.61
16767,330,286,1000,39,4,4598.51,0.164,15377.42
16768,861,362,1872,41,8,2683.96,0.039,20634.28
16769,310,384,1085,19,3,4057.6,0.143,10432.09
